<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>
US1.EMC,1,06/09/16,15:40,29.0250000,29.0300000,29.0250000,29.0300000
US1.EMC,1,06/09/16,15:41,29.0250000,29.0300000,29.0250000,29.0300000
US1.EMC,1,06/09/16,15:42,29.0250000,29.0300000,29.0250000,29.0300000
US1.EMC,1,06/09/16,15:43,29.0300000,29.0300000,29.0300000,29.0300000
US1.EMC,1,06/09/16,15:44,29.0250000,29.0400000,29.0250000,29.0350000
US1.EMC,1,06/09/16,15:45,29.0300000,29.0350000,29.0250000,29.0250000
US1.EMC,1,06/09/16,15:46,29.0250000,29.0250000,29.0250000,29.0250000
US1.EMC,1,06/09/16,15:47,29.0250000,29.0300000,29.0250000,29.0300000
US1.EMC,1,06/09/16,15:48,29.0250000,29.0250000,29.0250000,29.0250000
US1.EMC,1,06/09/16,15:49,29.0250000,29.0400000,29.0250000,29.0400000
US1.EMC,1,06/09/16,15:50,29.0350000,29.0350000,29.0350000,29.0350000
US1.EMC,1,06/09/16,15:51,29.0350000,29.0350000,29.0350000,29.0350000
US1.EMC,1,06/09/16,15:52,29.0350000,29.0400000,29.0350000,29.0400000
US1.EMC,1,06/09/16,15:53,29.0400000,29.0550000,29.0350000,29.0550000
US1.EMC,1,06/09/16,15:54,29.0550000,29.0600000,29.0500000,29.0600000
US1.EMC,1,06/09/16,15:55,29.0550000,29.0550000,29.0250000,29.0350000
US1.EMC,1,06/09/16,15:56,29.0300000,29.0400000,29.0300000,29.0400000
US1.EMC,1,06/09/16,15:57,29.0350000,29.0450000,29.0300000,29.0450000
US1.EMC,1,06/09/16,15:58,29.0450000,29.0500000,29.0350000,29.0350000
US1.EMC,1,06/09/16,15:59,29.0350000,29.0450000,29.0300000,29.0400000
